Smiles	p_value_original	p_value_trained	active_entry_original	inactive_entry_original	active_entry_trained	inactive_entry_trained	category	accuracy
O=C(C1=CC=C(C=C1)C(=C)N)N(C)C	0,01905	0E0	9.0	1.0	0.0	0.0	2	0.0
null	0E0	0,00115	0.0	0.0	14.0	1.0	0	0.8466666666666666
N(C)C(CC)C(C)C	5,93E-8	3,3E-21	66.0	14.0	109.0	8.0	7	0.8728205128205127
null	0E0	3,4E-17	0.0	0.0	165.0	37.0	0	0.7847524752475243
C=CC(=CN)CN	4,0E-10	4,4E-11	62.0	8.0	63.0	7.0	0	0.9167142857142861
N(=C(C=C)N(C)C)C	5,4E-16	4,3E-14	78.0	5.0	76.0	7.0	0	0.9228915662650605
OP	4,7E-29	1,1E-43	169.0	16.0	181.0	4.0	7	0.892162162162163
CC(C)CC(C)C	1,7E-13	1,8E-21	101.0	17.0	110.0	8.0	7	0.8449152542372885
O=C(O)N1CCC2(CC1)(CCN(C(O)=NC(=C)C)CC2)	0,0345	0E0	10.0	2.0	0.0	0.0	5	0.0
null	0E0	2,6E-11	0.0	0.0	58.0	5.0	0	0.8915873015873019
OC(C(C=C)=CC)CNC	0,00492	0E0	14.0	2.0	0.0	0.0	5	0.0
O=C(C(=C)C)C(O)(O)C	0,02386	0,02319	6.0	0.0	6.0	0.0	7	0.8183333333333332
null	0E0	6,12E-6	0.0	0.0	32.0	4.0	0	0.8125000000000001
OC=1C=C(OC)C=CC=1CN	2,0E-16	1,5E-16	58.0	0.0	58.0	0.0	0	0.9572413793103456
null	0E0	0,01067	0.0	0.0	10.0	1.0	0	0.8581818181818182
O=C(O)N2CCC1(CCNCC1)CC2	5,42E-7	0E0	52.0	10.0	0.0	0.0	5	0.0
C=C(N)N1CC(C1)(CC)CC	2,71E-6	0E0	28.0	2.0	0.0	0.0	5	0.0
O(C)CCNC	0,00012	0E0	31.0	6.0	0.0	0.0	2	0.0
null	0E0	0,00055	0.0	0.0	23.0	4.0	0	0.741111111111111
null	0E0	2,1E-17	0.0	0.0	155.0	32.0	0	0.8649197860962564
null	0E0	0,01834	0.0	0.0	9.0	1.0	0	0.8479999999999999
OC1=CC=C(C=C1CC)C(C)(C)C	0,00368	0,00353	9.0	0.0	9.0	0.0	7	0.87
OC(=C)C1=CC=CC=C1(O)	0,02386	0,02319	6.0	0.0	6.0	0.0	0	0.9283333333333332
N=C(N=C(O)C(=C)N)N	0,00687	0E0	8.0	0.0	0.0	0.0	2	0.0
null	0E0	0,00661	0.0	0.0	8.0	0.0	0	0.875
C1=C(C)C(C)(C)CCC1(C)C	0,02386	0,02319	6.0	0.0	6.0	0.0	1	0.6833333333333332
null	0E0	7,07E-6	0.0	0.0	29.0	3.0	0	0.7993750000000001
OC2CCN1CC=C(C)C12	0,0128	0,01238	7.0	0.0	7.0	0.0	7	0.8728571428571429
null	0E0	0,02319	0.0	0.0	6.0	0.0	0	0.7949999999999999
null	0E0	0,02319	0.0	0.0	6.0	0.0	0	0.8166666666666668
C=C1NC=C(C1(=CC))CC(N)C	4,29E-9	3,8E-10	49.0	5.0	50.0	4.0	7	0.8648148148148153
null	0E0	0,00034	0.0	0.0	24.0	4.0	0	0.7149999999999999
OC(=NC(C)C)N1CCCC(C1)(CC)CC	0,01905	0,00189	9.0	1.0	10.0	0.0	7	0.8789999999999999
O=C(N1CCCC2(C1)(CN(CC2)C(C)C))C	0,03233	0E0	8.0	1.0	0.0	0.0	2	0.0
N2=C1C(=CC)N(C)CC1=C(CC2=C)[Si]	0,02386	0E0	6.0	0.0	0.0	0.0	2	0.0
OC(=NCCNC)C	0,00003	0E0	29.0	4.0	0.0	0.0	2	0.0
N1C(=C(CS)CSC1C)C	0,00687	0,00661	8.0	0.0	8.0	0.0	7	0.9237500000000001
O=S(=O)(NC)C	1,1E-15	8,3E-16	80.0	6.0	80.0	6.0	0	0.9217441860465112
O=C(C(=N)C)N1CCC2(CC1)(CCN(C)CC2)	0,00111	0E0	26.0	6.0	0.0	0.0	5	0.0
null	0E0	0,01067	0.0	0.0	10.0	1.0	0	0.7772727272727273
C=C(N)C1=CC=C(N)C=C1	0,00198	0,00189	10.0	0.0	10.0	0.0	0	0.9209999999999999
O=C(C(C=C)=CC)N2CCC1(CN(C(N=C)=CC)CCC1)(CC2)	0,00687	0,00661	8.0	0.0	8.0	0.0	0	0.83
null	0E0	0,00661	0.0	0.0	8.0	0.0	0	0.71
null	0E0	0,00661	0.0	0.0	8.0	0.0	0	0.7937500000000001
N=C1N=C(O)C(N=C)=C(N)N1	0,0128	0,01238	7.0	0.0	7.0	0.0	7	0.9214285714285715
N=CC(C=C)=CC	0,00892	0,00166	15.0	3.0	16.0	2.0	0	0.7488888888888888
O=C1C(=C)C(=CC)C(=O)N1CC	0,0345	0,03319	10.0	2.0	10.0	2.0	7	0.8016666666666667
OC(C)COP	6,76E-7	2,35E-8	27.0	1.0	28.0	0.0	7	0.9128571428571429
O=C(N(C(=N)O)C)C	0,00022	0E0	34.0	8.0	0.0	0.0	5	0.0
O=C(OC)C4(N(C(=O)C1=CC=CC=C1)CC3CC2=C(C=C(C(=O)N(C)C)N2CC(C=C)=CC)C34)(CC5=CC=C(O)C=C5)	0,02151	0,0206	11.0	2.0	11.0	2.0	7	0.8384615384615385
N(=C)C(=NC)NC	1,2E-23	3,6E-30	188.0	32.0	196.0	24.0	0	0.8784999999999993
N=NNC(=N)C	0,02151	0E0	11.0	2.0	0.0	0.0	5	0.0
null	0E0	0,02319	0.0	0.0	6.0	0.0	0	0.725
C=C(C=CC)[As]	0,00009	0E0	27.0	4.0	0.0	0.0	5	0.0
N=C(N)NC(=C)N	0,0007	0,00065	15.0	1.0	15.0	1.0	7	0.8775
null	0E0	0,01238	0.0	0.0	7.0	0.0	0	0.8885714285714286
C=CC(=C(C)S)Cl	0,02195	0,00465	13.0	3.0	14.0	2.0	7	0.82375
C=CC(C(=C)C)(C)C(C)C	0,00368	0,00353	9.0	0.0	9.0	0.0	7	0.9344444444444444
null	0E0	0,0077	0.0	0.0	13.0	2.0	0	0.8
O=C(O)C1N(C)CCC1	0,02386	0,02319	6.0	0.0	6.0	0.0	7	0.9166666666666669
null	0E0	9,07E-8	0.0	0.0	40.0	4.0	0	0.8070454545454543
C1=C(C=C(C=C1C)CN(C)C)C	0,00001	2,49E-9	36.0	6.0	40.0	2.0	7	0.8461904761904762
null	0E0	0,00016	0.0	0.0	23.0	3.0	0	0.8603846153846154
null	0E0	0,00101	0.0	0.0	26.0	6.0	0	0.7621874999999998
null	0E0	0,00124	0.0	0.0	19.0	3.0	0	0.7595454545454547
null	0E0	0,03319	0.0	0.0	10.0	2.0	0	0.7999999999999999
C=C(N)N1CC2(C1)(CCN(C)CC2)	0,00057	0E0	12.0	0.0	0.0	0.0	5	0.0
null	0E0	0,02319	0.0	0.0	6.0	0.0	0	0.8033333333333333
NCC1=CC=CS1	1,0E-28	4,0E-33	133.0	6.0	136.0	3.0	0	0.934676258992805
N(C)(C)C1CC1	3,2E-22	1,9E-27	95.0	3.0	98.0	0.0	0	0.9388775510204078
O=C(C=C)C(C)C	0,00647	0,00617	11.0	1.0	11.0	1.0	7	0.9158333333333332
null	0E0	2,93E-7	0.0	0.0	66.0	16.0	0	0.7551219512195124
C(=C(CC)C(C)(C)C)C	8,8E-12	1,4E-15	75.0	10.0	79.0	6.0	7	0.8888235294117647
O1C=CC(=C1)C	1,8E-19	1,9E-21	75.0	1.0	76.0	0.0	0	0.9576315789473683
C=C(N)C=C(C)[As]	0,02386	0E0	6.0	0.0	0.0	0.0	5	0.0
OC(C)CC=C	0,00106	0,00101	11.0	0.0	11.0	0.0	7	0.84
CC1(C)(CCC(C(C)(C)C)C(C)(C)C1)	0,00057	0E0	12.0	0.0	0.0	0.0	5	0.0
CC1CC(C)(C)CCC1C(C)(C)C	8,31E-8	0E0	63.0	13.0	0.0	0.0	5	0.0
O=C(C1=CC=CN1C)N3CCC2(CN(C(=C)C)CCC2)(CC3)	0,00687	0E0	8.0	0.0	0.0	0.0	2	0.0
OC(=NC(C)C)N1CCC2(CC1)(CCN(C)CC2)	0,00592	0E0	18.0	4.0	0.0	0.0	5	0.0
N=C1NC=NC(N)=C1(N=C)	1,21E-6	0E0	26.0	1.0	0.0	0.0	5	0.0
O=C(O)C(N(C)C)CC	0,00009	0,00008	15.0	0.0	15.0	0.0	7	0.8993333333333332
FC1=CC=C(C=C1)C(OC)C(=C)C	0,02386	0E0	6.0	0.0	0.0	0.0	2	0.0
O=S(=O)(C(C=N)=C(N)C)N(CC)CC	0,02386	0,02319	6.0	0.0	6.0	0.0	7	0.8433333333333333
null	0E0	0,00007	0.0	0.0	34.0	7.0	0	0.7748780487804877
O=C1N(C(=C)C)C(C1)S	6,03E-7	5,41E-7	23.0	0.0	23.0	0.0	7	0.9243478260869564
OC(=C(C(=C)C)C(N)C)C	0,02386	0,02319	6.0	0.0	6.0	0.0	7	0.8766666666666666
null	0E0	0,00101	0.0	0.0	26.0	6.0	0	0.7484375000000001
null	0E0	3,86E-6	0.0	0.0	45.0	9.0	0	0.8394444444444443
O=C(O)NC(=N)N	0,02386	0,02319	6.0	0.0	6.0	0.0	0	0.83
N=C(NC(=N)C)C	7,9E-93	1,2E-96	410.0	12.0	412.0	10.0	0	0.9474407582938337
N(=C)C(=NC)NC(C=C)=CC	3,8E-12	0E0	92.0	16.0	0.0	0.0	2	0.0
null	0E0	2,13E-6	0.0	0.0	55.0	13.0	0	0.7686764705882354
null	0E0	1,3E-11	0.0	0.0	56.0	4.0	0	0.8173333333333335
OC(C)C(OC)C(C)(C)C	0,02386	0,02319	6.0	0.0	6.0	0.0	7	0.9083333333333333
O=C(C=C)C=C	0,00015	0E0	37.0	9.0	0.0	0.0	5	0.0
O=S(=O)(NC(=N)S)C(C=C)=CC	0,0345	0,00054	10.0	2.0	12.0	0.0	7	0.8033333333333336
OC1=C(C=C(C=C1C(C)(C)C)C)CC	0,00001	0,00001	18.0	0.0	18.0	0.0	7	0.8166666666666669
null	0E0	0,00661	0.0	0.0	8.0	0.0	0	0.8537500000000001
null	0E0	0,02319	0.0	0.0	6.0	0.0	0	0.8799999999999999
C=C(C)C(C)(CC)C(C)(C)C	0,00198	0,00189	10.0	0.0	10.0	0.0	7	0.952
N(=C)C1=CC=CC=C1S	0,00022	0,0002	20.0	2.0	20.0	2.0	0	0.7790909090909092
null	0E0	6,8E-10	0.0	0.0	73.0	13.0	0	0.7816279069767439
null	0E0	0,01265	0.0	0.0	12.0	2.0	0	0.7371428571428572
O=C(OCC(=O)C)C	0,0128	0,01238	7.0	0.0	7.0	0.0	7	0.9500000000000001
null	0E0	1,32E-6	0.0	0.0	54.0	12.0	0	0.811060606060606
O=C(C1=CC=CN1C)N2CCC3(CC2)(CCN(C(=C)C)CC3)	0,02386	0E0	6.0	0.0	0.0	0.0	2	0.0
O(C)C(CN)CC	5,0E-10	2,7E-12	79.0	15.0	82.0	12.0	0	0.9327659574468085
N1C(=C(C)CC(=C1C)C)C	0,00198	0,00189	10.0	0.0	10.0	0.0	0	0.8560000000000002
null	0E0	0,00151	0.0	0.0	23.0	5.0	0	0.8578571428571429
OC=1C=CC(C=C)=CC=1(OC)	0,0128	0,01238	7.0	0.0	7.0	0.0	0	0.91
N#CC(C#N)=CC	0,01327	0,00015	12.0	2.0	14.0	0.0	0	0.8671428571428572
OC(=NC)C(N)(C)C	0,02151	0,00354	11.0	2.0	12.0	1.0	7	0.8184615384615384
O=C(N1CCCCC1)CO	5,45E-6	1,82E-9	40.0	7.0	44.0	3.0	7	0.862127659574468
CCC(C)(C(C)C)C(C)(C)C	2,18E-6	8,24E-8	25.0	1.0	26.0	0.0	7	0.9342307692307692
null	0E0	0,00661	0.0	0.0	8.0	0.0	0	0.6549999999999999
OC(C)(C)C1CCC(C)CC1(C)	0,02386	0E0	6.0	0.0	0.0	0.0	5	0.0
N=C(O)N(C=C)C(O)C	0,00003	0,00002	17.0	0.0	17.0	0.0	7	0.9158823529411765
null	0E0	0,00661	0.0	0.0	8.0	0.0	0	0.8525
CCSSC	0,0345	0,03319	10.0	2.0	10.0	2.0	7	0.8691666666666666
null	0E0	0,02319	0.0	0.0	6.0	0.0	0	0.8099999999999999
N=C(N)C1=CC=CC=C1C	1,2E-22	1,0E-24	87.0	1.0	88.0	0.0	0	0.9443181818181814
O=S(=O)(N1CCCC(C)(C)C1)C	0,00096	0E0	22.0	4.0	0.0	0.0	5	0.0
C=1C=C(C=C(C=1)Cl)NC	0,00198	0E0	10.0	0.0	0.0	0.0	2	0.0
NC(C)CSC	0,00811	0,0077	13.0	2.0	13.0	2.0	7	0.8879999999999999
OC(O)C(O)C(O)C	9,4E-10	1,0E-12	42.0	2.0	44.0	0.0	7	0.9074999999999999
C=C(C(=CC)C(=C)Cl)C	0,00002	0,0002	21.0	1.0	20.0	2.0	0	0.9131818181818183
C1=CC=C(C=C1)CNC	1,4E-13	6,7E-11	68.0	5.0	65.0	8.0	0	0.9168493150684937
N=C(O)CC(N)C	1,8E-19	1,5E-42	183.0	39.0	210.0	12.0	7	0.8731081081081081
NC(C)CC(C)(C)C	0,01905	0,01834	9.0	1.0	9.0	1.0	7	0.8600000000000001
N=C(N)C=1N=CN(C=1(N))C	0,0345	0,00054	10.0	2.0	12.0	0.0	7	0.8849999999999999
null	0E0	0,00004	0.0	0.0	20.0	1.0	0	0.7938095238095237
N=C(NC1=CC=CC=C1)C	4,14E-9	3,57E-9	31.0	0.0	31.0	0.0	0	0.9577419354838713
OC2CCCC3(O)(C1N(CCC23(C(=C(C=C)C1)C))CC4CC4)	0,02386	0E0	6.0	0.0	0.0	0.0	5	0.0
null	0E0	0,00279	0.0	0.0	15.0	2.0	0	0.7888235294117647
null	0E0	1,1E-21	0.0	0.0	193.0	39.0	0	0.7683620689655172
O(C)CC=C(CN)C(C)C	0,01905	0,00189	9.0	1.0	10.0	0.0	7	0.844
N=C(O)C=1N=CC(=NC=1(N))N	0,0128	0E0	7.0	0.0	0.0	0.0	2	0.0
null	0E0	0,02319	0.0	0.0	6.0	0.0	0	0.7416666666666667
OC(=C)C(C(O)=C)=C(C)C	0,00198	0,00189	10.0	0.0	10.0	0.0	7	0.8800000000000001
C=C(N)C1=CC=CC=C1Cl	0,00198	0,00189	10.0	0.0	10.0	0.0	0	0.9580000000000002
O=C(C(=CC)N(C)C)N2CCC1(CN(C(C=C)=CC)CCC1)(CC2)	0,00687	0E0	8.0	0.0	0.0	0.0	2	0.0
N1CCNCC1	4,5E-19	4,8E-21	122.0	15.0	124.0	13.0	0	0.9090510948905107
O=C(C=1C(=NOC=1C)C)N2CCCC3(C2)(CN(CC)CC3)	0,02386	0E0	6.0	0.0	0.0	0.0	5	0.0
N=C(C)CCC(C=C)=CC	4,5E-18	5,9E-25	90.0	6.0	95.0	1.0	0	0.8973958333333335
null	0E0	0,00353	0.0	0.0	9.0	0.0	0	0.7911111111111111
C1=CC=C3C(=C1)N(C2=CC=CC=C2S3)CCC	0,00892	0E0	15.0	3.0	0.0	0.0	2	0.0
null	0E0	0,00115	0.0	0.0	14.0	1.0	0	0.7553333333333334
null	0E0	0,01238	0.0	0.0	7.0	0.0	0	0.7514285714285714
OC(C)C(CC)C(O)C	0,00687	0,00661	8.0	0.0	8.0	0.0	7	0.905
OC(C)C(OC)C	1,7E-10	4,4E-17	55.0	5.0	60.0	0.0	7	0.8778333333333334
O(P)P	0,00022	0,00001	17.0	1.0	18.0	0.0	7	0.9272222222222221
null	0E0	3,1E-18	0.0	0.0	150.0	28.0	0	0.8299999999999994
null	0E0	1,0E-18	0.0	0.0	184.0	42.0	0	0.807079646017699
FC(F)(F)C=1C=C(C=C(C=1)C(F)(F)F)CN	2,1E-14	0E0	108.0	18.0	0.0	0.0	5	0.0
null	0E0	1,6E-22	0.0	0.0	237.0	57.0	0	0.8614965986394556
null	0E0	0,00101	0.0	0.0	11.0	0.0	0	0.8727272727272727
OC(C)C(C)(C)C(C)C	0,00063	0,00058	18.0	2.0	18.0	2.0	7	0.9069999999999998
CCC(C)(C)C	3,90E-6	3,55E-6	20.0	0.0	20.0	0.0	7	0.8594999999999999
C1=CC=C(C=C1)CN2CCCCC2	5,47E-7	0E0	34.0	3.0	0.0	0.0	5	0.0
N=C(O)C1=NC(=C(N=C1(N))N)Cl	0,0128	0E0	7.0	0.0	0.0	0.0	2	0.0
P	4,6E-15	4,1E-19	146.0	33.0	152.0	27.0	7	0.8572625698324027
O=C(O)C1CC1(C(NC)C(=C)C)	0,00106	0,00098	17.0	2.0	17.0	2.0	0	0.8257894736842106
NCC1=CC(=CC=C1C)C(C)(C)C	0,02386	0,02319	6.0	0.0	6.0	0.0	6	0.79
NCC(C)CC	0,00003	0,00002	17.0	0.0	17.0	0.0	7	0.8664705882352941
O=C(O)C(C)C(O)(C)C	0,02386	0,02319	6.0	0.0	6.0	0.0	7	0.9466666666666668
OC(=NC)C(C)(C)C	0,00811	0E0	13.0	2.0	0.0	0.0	5	0.0
null	0E0	0,02319	0.0	0.0	6.0	0.0	0	0.6
NCCN(C)(C)C	2,09E-6	1,89E-6	21.0	0.0	21.0	0.0	7	0.8633333333333335
null	0E0	0,00661	0.0	0.0	8.0	0.0	0	0.6549999999999999
null	0E0	6,05E-6	0.0	0.0	44.0	9.0	0	0.7683018867924528
C=2C=C1NC=C3C1=C(C=2)C4CCCN(C)C4(C3)	0,00368	0E0	9.0	0.0	0.0	0.0	5	0.0
O(C(=C)C)CCCC	0,0345	0E0	10.0	2.0	0.0	0.0	2	0.0
OC(C(C=C)=C(C)Cl)C	0,02386	0,02319	6.0	0.0	6.0	0.0	0	0.8916666666666667
N#CC1=CC=CC=C1	8,30E-6	1,91E-9	48.0	11.0	53.0	6.0	7	0.819152542372881
O=C(N1CCCC(C)(C)C1)CO	0,00215	0,00015	13.0	1.0	14.0	0.0	7	0.8764285714285714
C1=C(C=C(C=C1C(C)(C)C)Br)C	0,02386	0,02319	6.0	0.0	6.0	0.0	0	0.57
N(C)(C)CC(C)C	8,24E-6	0E0	26.0	2.0	0.0	0.0	5	0.0
C=C1NC=C2C1=C(C)C3CCCN(C)C3(C2)	0,00368	0E0	9.0	0.0	0.0	0.0	5	0.0
null	0E0	0,02319	0.0	0.0	6.0	0.0	0	0.7316666666666668
OC1CC(=C)C(C)(CC1)C(C)C	0,00022	0,00002	20.0	2.0	21.0	1.0	7	0.8931818181818181
C=C(C)C(C(=C)C)C=1C=CC=C(N)C=1	0,0128	0,01238	7.0	0.0	7.0	0.0	0	0.8457142857142859
O=C(C(C=C)=CC)N1CCC2(CC1)(CCN(CC)CC2)	3,11E-8	0E0	48.0	6.0	0.0	0.0	5	0.0
null	0E0	0,02319	0.0	0.0	6.0	0.0	0	0.755
CCC(C(C)(C)C)C(C)(C)C	1,17E-8	9,07E-8	41.0	3.0	40.0	4.0	7	0.915909090909091
OC(N)C	8,1E-21	1,8E-27	121.0	12.0	127.0	6.0	7	0.9080451127819547
N(C)C(C)(C)C	2,76E-6	0E0	39.0	6.0	0.0	0.0	5	0.0
O=C(N1CCCCC1)C	0,02386	0,02319	6.0	0.0	6.0	0.0	0	0.7766666666666667
OC(=NC(CC)C(C)C)CC	3,6E-10	0E0	91.0	20.0	0.0	0.0	5	0.0
O1CCN(N)CC1	0,02386	0E0	6.0	0.0	0.0	0.0	5	0.0
C1=CC=C(C(=C1)C)Cl	1,06E-8	0E0	83.0	20.0	0.0	0.0	2	0.0
null	0E0	0,00001	0.0	0.0	45.0	10.0	0	0.8645454545454547
null	0E0	0,01334	0.0	0.0	14.0	3.0	0	0.7805882352941176
null	0E0	0,00007	0.0	0.0	34.0	7.0	0	0.7748780487804877
CCC(C)(C(C)C)C(C)C	1,3E-13	1,6E-26	94.0	14.0	106.0	2.0	7	0.8837037037037037
null	0E0	0,02319	0.0	0.0	6.0	0.0	0	0.7433333333333333
N=C(NCCOC)C	4,70E-6	0E0	30.0	3.0	0.0	0.0	2	0.0
O=C(OC)C(=C(N)C)C(C)C	0,00057	0,00054	12.0	0.0	12.0	0.0	0	0.8633333333333333
OC=1C=CC(=CC=1(O))C=C(C)C	0,02151	0E0	11.0	2.0	0.0	0.0	2	0.0
null	0E0	0,0206	0.0	0.0	11.0	2.0	0	0.7453846153846153
O=C(N(C(=C)C)N(C)C)C	0,00811	0E0	13.0	2.0	0.0	0.0	5	0.0
N(=C)C(C(=C)C)=C(N)C	0,01327	0E0	12.0	2.0	0.0	0.0	2	0.0
O=C(OC)N1CCC(C)(C)CC1	0,00002	0,00002	35.0	6.0	35.0	6.0	7	0.8592682926829269
C=C1C(=CC=CC1)CN	0,01905	0,00189	9.0	1.0	10.0	0.0	0	0.805
OC(C)C2C(N)CC1NCC(=CC)C2(C1)	0,01905	0,00189	9.0	1.0	10.0	0.0	7	0.818
OC(C)(C)CCN1CCCCC1	0,02386	0,02319	6.0	0.0	6.0	0.0	7	0.8433333333333334
N#CC=1C=CC=C(C=1)C(=N)N	1,73E-7	1,54E-7	25.0	0.0	25.0	0.0	0	0.9584000000000005
null	0E0	0,02319	0.0	0.0	6.0	0.0	0	0.8016666666666666
O=C(OC)N2CCC1(CN(C(O)=NC)C1)CC2	0,00687	0E0	8.0	0.0	0.0	0.0	5	0.0
O=C(O)C4(N(C)CC3CC1=C(C=C(C(=O)N(C)C)N1CC2=CC=CC=C2)C34)(CC)	0,0345	0E0	10.0	2.0	0.0	0.0	5	0.0
O=C(N(C(=N)C)CC(=CC)C(=C)Cl)C	0,00198	0,00189	10.0	0.0	10.0	0.0	0	0.9580000000000002
C1=CC=C2C(=C1)NC=C2C	7,1E-13	0E0	80.0	10.0	0.0	0.0	2	0.0
FC=2C=CC=C(N=C(O)N1CCC1)C=2	0,01327	0,00203	12.0	2.0	13.0	1.0	7	0.7685714285714285
O=C(C)C(C)(C)C	0,00368	0,00353	9.0	0.0	9.0	0.0	7	0.9033333333333332
N1(CCC)CCCC1	0,00687	0,00661	8.0	0.0	8.0	0.0	7	0.7675
N(=C(N(C)C)S)C	0,02386	0,02319	6.0	0.0	6.0	0.0	0	0.8099999999999999
N(N)=C(C=C)C=C	0,0128	0E0	7.0	0.0	0.0	0.0	5	0.0
O=C(O)C(C)C	2,1E-12	6,1E-20	98.0	18.0	107.0	9.0	7	0.8550862068965523
O1C(C=C)=C(C)CC=C1C(=C)C	0,00368	0,00353	9.0	0.0	9.0	0.0	0	0.9244444444444445
N(C)CC(C)C	0,02386	0,02319	6.0	0.0	6.0	0.0	7	0.8500000000000002
C=C(N(C(=C)C)CCCN1CCN(C)CC1)C	0,02386	0,02319	6.0	0.0	6.0	0.0	0	0.8250000000000001
O=C(OC)N2CC5=C3C(CCC4C(OCC=1C=CC(F)=CC=1C(F)(F)F)OCC2(C)C34)C(CO)C(C)C5CC	0,00368	0E0	9.0	0.0	0.0	0.0	5	0.0
O1C(=CC)C(=C)CC=C1C(=C)C	0,00215	0,01265	13.0	1.0	12.0	2.0	0	0.9471428571428573
FC(=C)C=C(F)C	5,26E-9	1,2E-12	76.0	16.0	81.0	11.0	0	0.8592391304347826
O(C)C(CC)CC	7,74E-7	7,96E-9	60.0	14.0	63.0	11.0	7	0.8636486486486487
N#CCC	8,9E-17	2,0E-29	106.0	13.0	117.0	2.0	0	0.8985714285714286
OC1=CC=C(C=C1)C(N)C	0,01905	0,01834	9.0	1.0	9.0	1.0	7	0.8550000000000001
O=C1CCC(C)C1(C)C	0,00811	0,0077	13.0	2.0	13.0	2.0	7	0.822
NC(=C(NC)N(C)C)C	0,00057	0,00054	12.0	0.0	12.0	0.0	7	0.8683333333333332
OC(C=COC(O)(C)C)C	0,02386	0,02319	6.0	0.0	6.0	0.0	7	0.8183333333333332
null	0E0	0,02319	0.0	0.0	6.0	0.0	0	0.96
null	0E0	0,00661	0.0	0.0	8.0	0.0	0	0.8650000000000001
C=C2C(=CC)C1=CC=CC=C1C2	0,01905	0E0	9.0	1.0	0.0	0.0	2	0.0
O=C(OC(C)C)C(C)C(O)C	0,02386	0,02319	6.0	0.0	6.0	0.0	7	0.945
N=C(O)C=1C(=NOC=1C)C	0,00003	1,0E-12	41.0	9.0	49.0	1.0	7	0.8807999999999997
C=C(N)C(C(=C)C)CC	0,02386	0E0	6.0	0.0	0.0	0.0	5	0.0
N=C(O)CC(N=C(O)CC(N)C)CCC	0,00169	0E0	25.0	6.0	0.0	0.0	5	0.0
OC(C)CC(N)C	1,7E-10	1,0E-13	58.0	6.0	61.0	3.0	7	0.8815625000000004
N=C(C=1C=CC=C(C=1)Cl)C	0,00106	0,00101	11.0	0.0	11.0	0.0	0	0.9427272727272729
C(=C(C)C)(N(C)C)C	0,00217	0,00202	18.0	3.0	18.0	3.0	0	0.8419047619047617
C=CC=CC=CC	1,82E-7	1,9E-12	39.0	4.0	43.0	0.0	7	0.7874418604651161
C=C(C=1C=CC=C(C=1)NS)C	7,72E-9	6,70E-9	30.0	0.0	30.0	0.0	0	0.9533333333333337
N=C(N)NCCCCN	0,02386	0E0	6.0	0.0	0.0	0.0	5	0.0
null	0E0	0,00009	0.0	0.0	29.0	5.0	0	0.8202941176470588
N=C(O)C(C)C1CC1(C)(C(N)C)	5,03E-6	0E0	47.0	10.0	0.0	0.0	2	0.0
O=C1C(=NC(=C)C(=NC)N1CC2=CC=CC=C2)C	1,11E-6	0E0	57.0	13.0	0.0	0.0	2	0.0
O=C(N)C(=O)CC	0,00368	0,00353	9.0	0.0	9.0	0.0	7	0.9266666666666666
OC1=CC=CC2=C1C(C)(C)CC(N)C2	0,00492	0,00065	14.0	2.0	15.0	1.0	7	0.7812500000000001
O=C(C1=CC=C(OC)C=C1)N2CCC(CC)(CC)CC2	0,00215	0,00015	13.0	1.0	14.0	0.0	7	0.8192857142857143
O(C1=CC=CC=C1CN(C)C)C	5,89E-8	4,1E-11	44.0	5.0	47.0	2.0	7	0.8463265306122448
N=C(O)CC(C)C	0,00368	0,03126	9.0	0.0	8.0	1.0	7	0.8433333333333333
OC(=C)C1=CC=C(O)C=C1	0,0128	0,01238	7.0	0.0	7.0	0.0	0	0.9528571428571427
C=C(N)C(=CC)C(C)(C)C	0,00241	0,00046	20.0	4.0	21.0	3.0	7	0.8283333333333335
N=C(N)N2CCC1(CCNCC1)CC2	0,00014	0E0	26.0	4.0	0.0	0.0	5	0.0
null	0E0	0,00015	0.0	0.0	28.0	5.0	0	0.7645454545454544
OC(O)C	0,00198	0,01834	10.0	0.0	9.0	1.0	7	0.8560000000000001
NC1=CC=CC(=C1)C2=CC=CC=C2	0,00002	3,41E-6	42.0	9.0	43.0	8.0	0	0.8007843137254903
null	0E0	0,02319	0.0	0.0	6.0	0.0	0	0.6116666666666666
FC(F)(F)C1=CC=C(C=C1)CC	0,00368	0,00353	9.0	0.0	9.0	0.0	7	0.7266666666666666
O=S(=O)(N2CCC1(CCN(C(O)=NC(C=C)=CC)CC1)CC2)C	0,02386	0E0	6.0	0.0	0.0	0.0	5	0.0
N=C(N)C=1C=CC=C(C=1)NS	3,4E-10	2,9E-10	35.0	0.0	35.0	0.0	0	0.9580000000000004
null	0E0	1,12E-9	0.0	0.0	94.0	23.0	0	0.833333333333333
null	0E0	0,03126	0.0	0.0	8.0	1.0	0	0.7911111111111112
null	0E0	0,02319	0.0	0.0	6.0	0.0	0	0.73
null	0E0	0,00012	0.0	0.0	18.0	1.0	0	0.8136842105263158
O=C(N(C(=N)C)CC1=CC=CC=C1)C	0,00106	0,00101	11.0	0.0	11.0	0.0	0	0.9581818181818185
null	0E0	0,01334	0.0	0.0	14.0	3.0	0	0.7382352941176472
OC=1C=CC(=CC)C(=C)C=1	0,00217	0,00034	18.0	3.0	19.0	2.0	0	0.8461904761904762
